# ResilientP2P Log Export
# App Version: 1.2
# Device: SM-S938B-f3eabbbb-090
# Export Time: 2026-04-28 19:59:42
# Uptime: 32563908ms
# Battery: 55% (32.2C)
# Packets: sent=1942 recv=1909 fwd=322 drop=25
# Bytes: sent=457828 recv=178202
# Connections: established=8 lost=16
# AvgRTT: 361ms
# StoreForward: queued=0 delivered=0
# Neighbors: 0 Routes: 0
#
ID,Timestamp,Level,Type,PeerID,Message,RSSI,LatencyMs,PayloadSizeBytes
1341,2026-04-28 19:14:54.395,METRIC,SYSTEM,,"STATS_DUMP v=1.2 uptime=8h17m56s battery=58%(30.5°C) 2891mAh 3914mV neighbors=0[] routes=0[] packets=↑1942↓1909↻322✗25 bytes=↑447.1KB↓174.0KB avgRtt=361ms storeForward=Q0D0 connections=↑8↓16",,,
1340,2026-04-28 19:14:24.391,METRIC,SYSTEM,,"STATS_DUMP v=1.2 uptime=8h17m26s battery=58%(30.5°C) 2891mAh 3914mV neighbors=0[] routes=0[] packets=↑1942↓1909↻322✗25 bytes=↑447.1KB↓174.0KB avgRtt=361ms storeForward=Q0D0 connections=↑8↓16",,,
1339,2026-04-28 19:13:54.389,METRIC,SYSTEM,,"STATS_DUMP v=1.2 uptime=8h16m56s battery=58%(30.5°C) 2891mAh 3914mV neighbors=0[] routes=0[] packets=↑1942↓1909↻322✗25 bytes=↑447.1KB↓174.0KB avgRtt=361ms storeForward=Q0D0 connections=↑8↓16",,,
1338,2026-04-28 19:13:24.386,METRIC,SYSTEM,,"STATS_DUMP v=1.2 uptime=8h16m26s battery=58%(30.5°C) 2891mAh 3914mV neighbors=0[] routes=0[] packets=↑1942↓1909↻322✗25 bytes=↑447.1KB↓174.0KB avgRtt=361ms storeForward=Q0D0 connections=↑8↓16",,,
1337,2026-04-28 19:12:54.384,METRIC,SYSTEM,,"STATS_DUMP v=1.2 uptime=8h15m56s battery=58%(30.5°C) 2891mAh 3914mV neighbors=0[] routes=0[] packets=↑1942↓1909↻322✗25 bytes=↑447.1KB↓174.0KB avgRtt=361ms storeForward=Q0D0 connections=↑8↓16",,,
1336,2026-04-28 19:12:24.383,METRIC,SYSTEM,,"STATS_DUMP v=1.2 uptime=8h15m26s battery=58%(30.5°C) 2891mAh 3914mV neighbors=0[] routes=0[] packets=↑1942↓1909↻322✗25 bytes=↑447.1KB↓174.0KB avgRtt=361ms storeForward=Q0D0 connections=↑8↓16",,,
1335,2026-04-28 19:06:50.392,METRIC,SYSTEM,,"STATS_DUMP v=1.2 uptime=8h9m52s battery=58%(30.5°C) 2891mAh 3914mV neighbors=0[] routes=0[] packets=↑1942↓1909↻322✗25 bytes=↑447.1KB↓174.0KB avgRtt=361ms storeForward=Q0D0 connections=↑8↓16",,,
1334,2026-04-28 19:04:18.865,METRIC,SYSTEM,,"STATS_DUMP v=1.2 uptime=8h7m20s battery=59%(30.9°C) 2900mAh 3915mV neighbors=0[] routes=0[] packets=↑1942↓1909↻322✗25 bytes=↑447.1KB↓174.0KB avgRtt=361ms storeForward=Q0D0 connections=↑8↓16",,,
1333,2026-04-28 19:01:01.964,METRIC,SYSTEM,,"STATS_DUMP v=1.2 uptime=8h4m3s battery=59%(30.9°C) 2900mAh 3915mV neighbors=0[] routes=0[] packets=↑1942↓1909↻322✗25 bytes=↑447.1KB↓174.0KB avgRtt=361ms storeForward=Q0D0 connections=↑8↓16",,,
1332,2026-04-28 19:00:31.962,METRIC,SYSTEM,,"STATS_DUMP v=1.2 uptime=8h3m33s battery=59%(30.9°C) 2900mAh 3915mV neighbors=0[] routes=0[] packets=↑1942↓1909↻322✗25 bytes=↑447.1KB↓174.0KB avgRtt=361ms storeForward=Q0D0 connections=↑8↓16",,,
